OTUID	X107	X108	X13	X146	X1851A	X1851B	X1851C	X1852A	X1852B	X1852C	X1853A	X1853B	X1853C	X351	X3621A	X3621B	X3621C	X3622A	X3622B	X3622C	X3623A	X3623B	X3623C	X379	X64	X89	Aip24B	CX	MF1A	MF1B	MF1C	MF2A	MF2B	MF2C	MF3A	MF3B	MF3C	MacPC	RT13	RT146	RT351	RT64
ko01055	36383.60833	32189.95556	48947.02222	43594.92222	27718.925	26628.15556	28440.61111	23111.43889	24514.18611	30850.80278	28362.57778	23877.78333	39442.375	22433.17778	30010.20556	30121.12778	20841.40556	20629.58056	27274.18056	27138.05833	24401.08889	22565.93333	21435.74722	37590.45	23785.23611	41758.5	107535.2306	24645.47222	71568.09444	55939.425	52344.74167	44705.65278	48122.05278	60674.84444	46664.15278	65920.05556	60181.26944	30561.74444	40005.34722	28133.03333	24926.13889	28552.175
ko01057	1.2	1.2	3.6	7	1.2	0.8	0.6	1.8	0	1	0.8	0.8	0.8	0.8	2	0.4	0.6	1.6	0.4	1	0.4	1.6	0.6	1.8	16	1.4	0.4	1	1.6	1.6	1.4	1	1.2	1.6	0.6	2.6	2.2	5.8	123.6	2.2	2	4.2
ko01059	17.5	13	12	12.5	16	15	20	16	14.5	28	21.5	23	33	2	7.5	9	7	4.5	7	7	6	5	6.5	93	5	9.5	1	4	9	9.5	10.5	10	11.5	18	15.5	25	11	6.5	8	12	3.5	15
ko01062	18544.75	20265.63333	23386.63333	13335.03333	13168.76667	12629.6	12548.03333	12488.41667	12256.16667	15957.43333	15105.9	12797.65	22325.13333	18540.86667	14868.71667	15655.43333	10821.51667	12363.01667	16131.45	18227.88333	16411.2	15215.65	14226.83333	7590.216667	8231.9	25921.98333	10639.48333	19866.4	23026.83333	19258.5	15494.03333	18461.68333	18048.33333	23913.93333	19076.58333	29379.88333	26501.26667	20043.68333	17387.81667	13994.45	19027.81667	13907.61667
ko01100	18607611.23	18759770.68	22136373.05	18431650.5	16144983.64	15403194.56	16217035.01	13103918.96	13758720.4	17522657.04	15264123.83	12717176.04	21591580.77	14291467.6	17924742.51	18099091.23	12504539.78	12772109.56	16755355.74	17287359.4	15378898.33	14159143.7	13403323.44	11664840.4	12608312.04	24573204.29	27242791.06	16841243.45	26950097.7	21367647.51	18932044.96	18409794.21	18761738.19	24092866.12	18815110.88	27850140.43	25068262.41	19371692.18	16651332.2	14156793.31	16010059.09	13754523.15
ko01110	7762091.611	7720320.408	9345905.314	8131936.375	6847234.378	6534387.103	6927003.514	5522186.667	5840601.986	7414263.908	6470551.947	5384144.178	9097949.739	5985903.975	7539949.686	7589057.967	5244452.925	5292036.886	6933253.089	7073682.517	6314687.903	5812791.114	5520760.936	5237110.136	5495204.825	10104379.46	12512189.42	6731351.431	11611782.14	9203671.414	8219921.231	7869669.247	8054989.128	10311763.86	8027109.147	11840557.32	10683082.87	8249676.039	6959651.811	5997321.656	6402103.783	5860841.233
ko01120	7164861.2	7412593.756	8454585.439	6602904.289	6171161.7	5885775.789	6145406.328	5025267.206	5232835.328	6693481.111	5807718.128	4839942.783	8264110.817	5447679.178	6923922.939	7012424.128	4843774.089	5011055.472	6589396.622	6874841.883	6084482.572	5603409.083	5281794.989	4029794.667	4652938.561	9661163.867	8734573.556	6795361.722	10036629.21	7952457.417	6976108.783	6902052.961	7000655.811	9029861.278	7068145.478	10520149.14	9433901.278	7082161.278	6432113.272	5421052.8	6393673.406	5240019.433
ko01130	6006756.789	6040177.1	7240023.761	6129238.317	5190603.097	4955264.922	5217062.778	4210087.4	4427593.839	5636829.275	4930937.194	4110501.972	6964574.003	4448646.125	5763602.239	5813367.725	4018032.708	4094936.847	5383501.136	5534066.808	4920131.839	4531479.969	4281233.847	3861217.664	4055399.708	7826341.811	9333831.292	5406567.594	8781452.753	6952218.553	6168705.786	6012024.569	6139235.447	7871280.564	6139405.303	9094478.778	8190610.064	6100999.819	5385509.806	4641671.986	5139234.8	4534640.15
ko01200	3520181.483	3595169.664	4207074.964	3373201.764	2965677.117	2830229.581	2954196.919	2431335.122	2532351.703	3237457.719	2833465.136	2365324.633	4032766.35	2629933.836	3321423.031	3365202.428	2325429.131	2409447.597	3168894.472	3304825.717	2928825.031	2698599.425	2541383.047	2018194.992	2231049.003	4653070.817	4739620.922	3309264.997	4887774.444	3877753.625	3399692.942	3403160.653	3449084.778	4442217.378	3481869.686	5184770.106	4659252.903	3428610.928	3133958.972	2669106.483	3157744.239	2589173.183
ko01210	938133.8556	957664.0333	1129303.644	952783.5333	845164.2806	806455.6389	852314.6278	678169.8667	714608.4722	908791.075	787321.3944	653604.1389	1107516.536	726372.425	936878.0889	943244.1583	651203.7417	658587.3806	864902.1194	885337.525	787002.8389	724268.9694	686807.0972	649793.9806	670161.6583	1261454.794	1515364.292	829892.5444	1463346.953	1153241.769	1035319.136	965091.3194	994930.5806	1274861.197	989291.9361	1451387.361	1306270.114	986228.0694	883059.8556	705567.1528	789467.6167	678625
ko01212	1048928.197	1055328.667	1332844.061	1073343.467	1002834.381	957077.5722	1033032.544	813723.9	871473.9472	1098516.775	975357.2611	809726.7056	1356455.586	972527.3667	1067023.039	1071389.567	740777.2667	731609.0972	945965.6028	948638.9083	864036.0889	795394.4944	767470.5639	729183.0056	836778.5417	1396530.078	1371801.175	846488.4611	1665947.544	1341424.419	1199812.886	1151472.553	1170865.297	1496853.189	1163022.186	1721710.494	1561962.997	1233679.278	943307.2472	834813.9111	772689.95	833143.525
ko01220	548437.7361	594172.8722	643000.3444	426772.7556	516543.3111	491679.9	518722.7833	417185.5556	437124.4306	558639.1444	482240.7167	399733.6111	682688.3222	486672.7694	569609.1667	576780.5194	398321.9472	409096.9667	532876.0444	554442.8667	494799.75	455430.6472	433232.0167	216241.1028	390992.4278	782229.0389	410596.8722	532609.2444	712941.0083	572666.5389	493272.8889	508839.45	502960.7889	654006.3972	515998.5333	781498.9611	696491.9056	471895.0917	464176.0083	408896.9972	470462.7056	392438.5417
ko01230	3640076.042	3683667.436	4375779.086	3776091.836	3144039.525	3000403.236	3154748.464	2558359.144	2683600.439	3418285.139	2984684.247	2488157.717	4225491.325	2783877.597	3495845.469	3531068.472	2439795.386	2496692.444	3278081.003	3384836.158	3009454.803	2771257.392	2620389.628	2323990.325	2449831.856	4801721.45	5986061.203	3308655.569	5308643.289	4206250.3	3728173.5	3626860.839	3700528.614	4751311.156	3709072.589	5486684.094	4941393.272	3757218.122	3289665.303	2775186.167	3171333.444	2692940.192
ko01501	431717.1278	428975.1722	509381.9944	340815.6889	331127.9361	316844.1167	325180.0333	275725.3222	284175.3056	365549.7028	325466.55	272993.9611	466470.8472	262205.0861	378341.5	384417.2528	265913.5306	280172.4417	373016.0194	392487.0083	345171.7167	318439.4972	295129.5583	221062.8028	226599.2361	532773.4389	414720.1639	410217.1444	557189.025	439463.0139	380591.4806	398305.9583	403726.1306	520749.9472	408351.4083	614862.4778	551188.8139	363803.325	375010.2333	308769.8472	401021.6556	290917.2167
ko01502	158530.2361	155655.2972	192796.5528	187424.7472	131685.5111	125829.875	132312.5917	107826.8556	113657.8556	144284.9361	127315.3917	106514.4444	180246.5389	115104.9611	146700.7917	147931.0861	102389.8556	104506.4917	137553.5778	141074.9833	125546.0917	115580.7889	108968.225	111983.0778	104388.5361	198578.3389	302654.4222	138419.2361	230852.1917	182795.4139	162364.8806	159223.1583	163078.7389	208745.1806	162535.0417	240367.8611	217531.0806	161733.4083	140384.3417	122205.7639	140263.0222	118321.375
ko01503	327164.2833	319898.1083	381337.5417	289817.6083	289576.8083	276539.3417	292862.8583	226554.6	241025.175	306579.7833	264428.3583	218874.3833	368470.4083	203814.4	321783.875	321861.375	222388.65	221644.8	293468.9917	295289.275	260801.825	240101.25	226158.95	207562.1833	226353.3833	407285.1	319929.5583	269360.5417	484506.2083	378780.9167	341086.1	320241.6167	330889.0917	422839.1417	326392.85	482972.35	433456.5167	295159.4583	287532.3167	240034.1583	254134.8	226628.0333
ko01523	177547.3361	178892.3944	220123.1	190861.6778	151853.8278	145139.1889	152137.9944	121849.8778	127935.8083	163096.5556	142224.3444	118708.6444	200296.2389	111691.7639	170060.6889	171076.9972	118223.6028	119988.0222	159240.6333	162748.7	143248.6389	132147.6806	124051.6389	128770.2861	118876.0889	229015.5056	369870.2944	155104.2667	289670.3361	226758.5889	204564.4056	190014.0778	198132.7167	252846.225	195262.2111	285771.4333	257784.15	166770.4861	172865.4139	132108.6639	153277.8611	126198.7083
ko01524	379301.55	422805.1833	468838.75	295990.6667	322113.175	307301.2833	316889.3167	278753.6167	282376.2333	363453.125	324968.7	271736.4	469405.6583	372764.5417	360940.7	371537.3917	256420.025	275680.475	358909.725	388634.275	348051.1833	320904.275	303601.9417	189562.6083	225891.7417	568777.1333	316493.8917	410894.0167	562802.2583	453106.4417	391321.2583	394211.5583	396777.725	515154.725	408376.9083	605686.35	542965.5083	404419.2917	382095.5167	253971.0417	367421.9167	237477.6167
ko02010	5522570.097	6205651.642	6445857.619	4114433.108	4759779.231	4536477.181	4621485.536	3875783.8	3936560.422	5103451.717	4328356.003	3608134.922	6256967.186	3937835.308	5537397.014	5646252.483	3892470.942	4148095.239	5506062.486	5896328.092	5133486.997	4730116.136	4404374.256	2683954.447	3302463.983	8141716.311	4536695.908	6024946.886	7668596.428	5974448.694	5203342.544	5075335.078	5167047.997	6727745.656	5289387.661	7863383.528	6945047.139	5249803.644	5424072.131	4122934.911	5874098.783	3921069.758
ko02020	2670620.178	2806651.047	3218039.653	2156759.464	2558379.478	2440846.892	2580873.458	1968890.689	2086475.481	2661963.236	2247429.342	1856027.278	3126962.022	1694101.369	2857731.125	2856662.511	1971790.881	1961176.775	2600310.144	2620291.45	2298541.092	2116508.281	1996060.875	1874425.419	2039383.769	3668122.989	2642564.022	2403708.769	4498681.35	3502935.414	3175392.881	2874051.275	2997393.322	3819630.406	2939431.742	4311351.128	3860459.231	2688492.367	2601687.75	2031684.739	2152360.456	1940881.883
ko02024	3044963.186	3400478.672	3549709.711	2542419.822	2707397.761	2577533.633	2675623.767	2313401.072	2360929.531	3029009.811	2652567.083	2211904.761	3837809.922	3268458.303	3032112.767	3116515.186	2148919.281	2293848.6	2970538.328	3212185.367	2883395.317	2650058.031	2520872.85	1482806.169	1958901.444	4682964.589	3050993.889	3345416.461	4119356.258	3324710.022	2848018.189	2885221.717	2861906.906	3744277.947	2985083.883	4441769.028	3962529.856	3458284.792	2886753.142	2189145.264	3309316.822	2118614.208
ko02025	625629.6083	684371.65	741199.2	488945.6333	653007.9417	622786.0167	655498.9	467302.5667	500576.2083	640302.1583	509356.4	416963.6833	698804.2083	214001.9833	749646.8333	740413.8	510436.2333	495985.5083	671476.925	661622.3083	562620.5	517533.7167	481211.975	513350.45	524944.7917	875598	575918.0917	523431.4333	1190119.883	898241.325	836375.7417	690685.3417	745614.3417	945110.4167	710791.0083	1028545.967	914587.9917	556268.5833	666162.825	504502.2167	493639.9	476027.3917
ko02026	450792.075	472761.3333	528577.6667	386664.1	409025.0417	390503.5833	405332.8	308270.3333	322745.525	415217.4417	341414.05	282265.2167	477968.325	199521	471840.5	471610.3	325522.0833	327466.1583	440997.8083	448305.6917	384938.4167	354775.8	329388.225	315709.0667	315694.6417	608125.15	469773.9917	417472.1667	779058.9667	598392.2083	543466.6917	482161.4583	510884.0583	650682.1333	496562.175	725651.5833	648346.625	421029.3667	454301.6917	348751.55	394081.9167	332996.8583
